value,type,lineage_ID
0,outsider,1
622,end,1
643,end,1
658,end,1
684,end,1
712,end,1
729,end,1
753,end,1
777,end,1
794,end,1
821,end,1
848,end,1
862,end,1
896,end,1
906,end,1
924,end,1
945,end,1
974,end,1
994,end,1
1011,end,1
1032,end,1
1056,end,1
1071,end,1
1102,end,1
1118,end,1
1144,end,1
1158,end,1
1179,end,1
601,end,1
576,end,1
555,end,1
534,end,1
2409,start,1
2423,start,1
2445,start,1
2472,start,1
2492,start,1
37,end,1
56,end,1
78,end,1
99,end,1
127,end,1
152,end,1
173,end,1
189,end,1
1200,end,1
215,end,1
255,end,1
276,end,1
297,end,1
320,end,1
341,end,1
364,end,1
388,end,1
407,end,1
431,end,1
452,end,1
475,end,1
495,end,1
514,end,1
235,end,1
2396,start,1
1218,end,1
1263,end,1
1989,end,1
1992,end,1
2012,end,1
2029,end,1
2059,end,1
2096,end,1
2098,end,1
2117,end,1
2142,end,1
2169,end,1
2186,end,1
2209,end,1
2227,end,1
2251,end,1
2268,end,1
2290,end,1
2306,end,1
2327,end,1
2347,end,1
2374,end,1
2395,end,1
2408,end,1
2422,end,1
2444,end,1
2471,end,1
2491,end,1
2516,end,1
1947,end,1
1927,end,1
1900,end,1
1882,end,1
1283,end,1
1304,end,1
1324,end,1
1349,end,1
1367,end,1
1389,end,1
1413,end,1
1423,end,1
1443,end,1
1466,end,1
1490,end,1
1510,end,1
1526,end,1
1243,end,1
1555,end,1
1604,end,1
1620,end,1
1640,end,1
1661,end,1
1686,end,1
1706,end,1
1719,end,1
1750,end,1
1766,end,1
1782,end,1
1823,end,1
1845,end,1
1864,end,1
1577,end,1
2375,start,1
1801,end,1
2328,start,1
432,start,1
453,start,1
476,start,1
496,start,1
515,start,1
535,start,1
556,start,1
577,start,1
602,start,1
623,start,1
644,start,1
659,start,1
685,start,1
713,start,1
730,start,1
754,start,1
778,start,1
795,start,1
822,start,1
849,start,1
863,start,1
897,start,1
907,start,1
925,start,1
946,start,1
975,start,1
995,start,1
408,start,1
389,start,1
365,start,1
342,start,1
2348,start,1
1948,outsider,1
1990,outsider,1
1993,outsider,1
2060,outsider,1
2097,outsider,1
2099,outsider,1
37,outsider,1
1989,outsider,1
1992,outsider,1
2012,outsider,1
2096,outsider,1
2098,outsider,1
1012,start,1
2117,outsider,1
38,start,1
57,start,1
79,start,1
128,start,1
153,start,1
174,start,1
190,start,1
216,start,1
236,start,1
256,start,1
277,start,1
298,start,1
321,start,1
0,start,1
1033,start,1
100,start,1
1072,start,1
1751,start,1
1767,start,1
1783,start,1
1802,start,1
1824,start,1
1846,start,1
1865,start,1
1883,start,1
1901,start,1
1928,start,1
1948,start,1
1990,start,1
1993,start,1
1720,start,1
2013,start,1
2060,start,1
2097,start,1
2099,start,1
2143,start,1
2170,start,1
2187,start,1
2210,start,1
2228,start,1
2252,start,1
2269,start,1
2291,start,1
1057,start,1
2307,start,1
2030,start,1
1707,start,1
2118,start,1
1662,start,1
1119,start,1
1103,start,1
1687,start,1
1145,start,1
1159,start,1
1180,start,1
1201,start,1
1244,start,1
1264,start,1
1284,start,1
1305,start,1
1325,start,1
1350,start,1
1368,start,1
1219,start,1
1414,start,1
1621,start,1
1390,start,1
1641,start,1
1605,start,1
1578,start,1
1527,start,1
1556,start,1
1491,start,1
1467,start,1
1444,start,1
1424,start,1
1511,start,1
1212,end,2
1129,end,2
1239,end,2
1260,end,2
1191,end,2
1176,end,2
1155,end,2
1105,end,2
1016,end,2
1082,end,2
1060,end,2
1038,end,2
1000,end,2
972,end,2
951,end,2
1281,end,2
929,end,2
911,end,2
896,end,2
1301,end,2
1600,end,2
1347,end,2
1817,end,2
1792,end,2
862,end,2
1781,end,2
1721,end,2
1701,end,2
1683,end,2
1661,end,2
1637,end,2
1335,end,2
1616,end,2
1550,end,2
1525,end,2
1500,end,2
1478,end,2
1453,end,2
1430,end,2
1412,end,2
1393,end,2
1369,end,2
1572,end,2
840,end,2
218,end,2
801,end,2
289,end,2
262,end,2
244,end,2
198,end,2
176,end,2
153,end,2
131,end,2
108,end,2
89,end,2
63,end,2
44,end,2
17,end,2
3904,start,2
3874,start,2
3855,start,2
3842,start,2
3805,start,2
1852,end,2
3779,start,2
308,end,2
818,end,2
333,end,2
375,end,2
772,end,2
747,end,2
736,end,2
724,end,2
709,end,2
699,end,2
657,end,2
636,end,2
610,end,2
593,end,2
571,end,2
547,end,2
531,end,2
501,end,2
485,end,2
471,end,2
445,end,2
424,end,2
411,end,2
353,end,2
1874,end,2
3260,end,2
1911,end,2
3395,end,2
3380,end,2
3353,end,2
3327,end,2
3303,end,2
3286,end,2
3239,end,2
3217,end,2
