value,type,lineage_ID
0,outsider,1
5,outsider,1
0,start,1
6,start,1
39,start,1
5,end,1
38,end,1
59,end,1
47,end,2
71,end,2
88,end,2
105,end,2
129,end,2
219,end,2
171,end,2
194,end,2
13,end,2
260,end,2
278,end,2
150,end,2
261,start,2
240,end,2
220,start,2
241,start,2
0,outsider,2
13,outsider,2
0,start,2
48,start,2
72,start,2
14,start,2
106,start,2
130,start,2
151,start,2
172,start,2
195,start,2
89,start,2
195,end,3
284,end,3
265,end,3
235,end,3
214,end,3
170,end,3
38,end,3
129,end,3
107,end,3
87,end,3
63,end,3
303,end,3
601,start,3
152,end,3
324,end,3
476,end,3
364,end,3
387,end,3
405,end,3
425,end,3
444,end,3
489,end,3
505,end,3
521,end,3
542,end,3
563,end,3
582,end,3
600,end,3
618,end,3
583,start,3
346,end,3
564,start,3
426,start,3
522,start,3
0,outsider,3
445,outsider,3
477,outsider,3
543,start,3
476,outsider,3
489,outsider,3
0,start,3
39,start,3
64,start,3
88,start,3
108,start,3
130,start,3
153,start,3
171,start,3
196,start,3
38,outsider,3
236,start,3
215,start,3
506,start,3
477,start,3
445,start,3
406,start,3
388,start,3
490,start,3
347,start,3
325,start,3
304,start,3
285,start,3
365,start,3
266,start,3
189,end,4
170,end,4
145,end,4
124,end,4
85,end,4
65,end,4
44,end,4
212,end,4
5,end,4
104,end,4
234,end,4
384,end,4
270,end,4
290,end,4
312,end,4
338,end,4
362,end,4
401,end,4
419,end,4
440,end,4
458,end,4
459,start,4
250,end,4
441,start,4
481,end,4
402,start,4
420,start,4
0,outsider,4
6,outsider,4
5,outsider,4
44,outsider,4
0,start,4
6,start,4
45,start,4
66,start,4
105,start,4
125,start,4
86,start,4
171,start,4
385,start,4
363,start,4
146,start,4
313,start,4
291,start,4
339,start,4
251,start,4
235,start,4
213,start,4
190,start,4
271,start,4
44,end,5
181,end,5
152,end,5
126,end,5
106,end,5
70,end,5
153,start,5
88,end,5
107,start,5
89,start,5
71,start,5
127,start,5
