value,type,lineage_ID
0,outsider,1
1059,end,1
1035,end,1
1018,end,1
997,end,1
948,end,1
924,end,1
902,end,1
1091,end,1
889,end,1
864,end,1
835,end,1
808,end,1
778,end,1
757,end,1
740,end,1
720,end,1
882,end,1
1116,end,1
1149,end,1
1163,end,1
1515,end,1
1494,end,1
1475,end,1
1444,end,1
1433,end,1
1410,end,1
1390,end,1
1374,end,1
1348,end,1
1323,end,1
1300,end,1
1287,end,1
1271,end,1
1248,end,1
1227,end,1
1203,end,1
1186,end,1
701,end,1
681,end,1
655,end,1
633,end,1
166,end,1
144,end,1
127,end,1
105,end,1
85,end,1
70,end,1
49,end,1
29,end,1
7,end,1
3273,start,1
3253,start,1
3233,start,1
3216,start,1
3198,start,1
3181,start,1
3150,start,1
3134,start,1
189,end,1
1535,end,1
218,end,1
262,end,1
614,end,1
592,end,1
571,end,1
548,end,1
532,end,1
507,end,1
488,end,1
470,end,1
452,end,1
420,end,1
402,end,1
385,end,1
368,end,1
346,end,1
330,end,1
302,end,1
278,end,1
241,end,1
3124,start,1
1565,end,1
1603,end,1
2865,end,1
2849,end,1
2828,end,1
2810,end,1
2789,end,1
2772,end,1
2753,end,1
2881,end,1
2734,end,1
2700,end,1
2678,end,1
2665,end,1
2637,end,1
2618,end,1
2597,end,1
2580,end,1
2721,end,1
2915,end,1
2929,end,1
2948,end,1
3288,end,1
3272,end,1
3252,end,1
3232,end,1
3215,end,1
3197,end,1
3180,end,1
3149,end,1
3133,end,1
3123,end,1
3099,end,1
3076,end,1
3056,end,1
3030,end,1
3016,end,1
2989,end,1
2969,end,1
2555,end,1
2536,end,1
2519,end,1
2500,end,1
2027,end,1
2005,end,1
1985,end,1
1966,end,1
1941,end,1
1915,end,1
1891,end,1
1877,end,1
1870,end,1
1817,end,1
1791,end,1
1775,end,1
1709,end,1
1678,end,1
1662,end,1
1647,end,1
1620,end,1
2046,end,1
1591,end,1
2067,end,1
2103,end,1
2474,end,1
2448,end,1
2425,end,1
2410,end,1
2382,end,1
2360,end,1
2337,end,1
2314,end,1
2297,end,1
2284,end,1
2241,end,1
2232,end,1
2217,end,1
2204,end,1
2177,end,1
2161,end,1
2127,end,1
2086,end,1
3100,start,1
1075,end,1
3057,start,1
779,start,1
758,start,1
741,start,1
721,start,1
702,start,1
682,start,1
656,start,1
809,start,1
634,start,1
593,start,1
572,start,1
549,start,1
533,start,1
508,start,1
489,start,1
471,start,1
615,start,1
