value,type,lineage_ID
0,outsider,1
135,end,1
116,end,1
70,end,1
47,end,1
20,end,1
117,start,1
91,end,1
71,start,1
48,start,1
21,start,1
0,start,1
20,outsider,1
92,start,1
219,end,2
68,end,2
77,end,2
94,end,2
135,end,2
156,end,2
176,end,2
201,end,2
245,end,2
405,end,2
289,end,2
314,end,2
346,end,2
365,end,2
389,end,2
44,end,2
429,end,2
463,end,2
488,end,2
267,end,2
464,start,2
117,end,2
406,start,2
430,start,2
2,outsider,2
44,outsider,2
2,start,2
45,start,2
69,start,2
78,start,2
95,start,2
118,start,2
136,start,2
157,start,2
202,start,2
220,start,2
246,start,2
268,start,2
290,start,2
315,start,2
347,start,2
366,start,2
390,start,2
177,start,2
9,end,3
58,end,3
37,end,3
38,start,3
9,outsider,3
0,start,3
0,outsider,3
10,start,3
45,end,4
60,end,4
86,end,4
106,end,4
129,end,4
154,end,4
167,end,4
230,end,4
249,end,4
267,end,4
290,end,4
315,end,4
335,end,4
356,end,4
17,end,4
215,end,4
336,start,4
191,end,4
291,start,4
0,outsider,4
17,outsider,4
0,start,4
18,start,4
46,start,4
61,start,4
87,start,4
316,start,4
107,start,4
155,start,4
168,start,4
192,start,4
216,start,4
231,start,4
250,start,4
268,start,4
130,start,4
35,start,5
57,end,5
34,end,5
0,start,5
57,outsider,5
34,outsider,5
35,outsider,5
0,outsider,5
417,end,6
436,end,6
456,end,6
479,end,6
500,end,6
517,end,6
709,end,6
562,end,6
390,end,6
580,end,6
603,end,6
621,end,6
647,end,6
672,end,6
688,end,6
541,end,6
376,end,6
96,end,6
333,end,6
1466,start,6
1491,start,6
6,end,6
36,end,6
53,end,6
74,end,6
722,end,6
353,end,6
116,end,6
180,end,6
202,end,6
224,end,6
243,end,6
266,end,6
288,end,6
312,end,6
160,end,6
745,end,6
1007,end,6
783,end,6
1230,end,6
1245,end,6
1269,end,6
1287,end,6
1308,end,6
1331,end,6
1343,end,6
1213,end,6
1367,end,6
1404,end,6
1421,end,6
1438,end,6
1465,end,6
1490,end,6
1519,end,6
1439,start,6
1383,end,6
763,end,6
1182,end,6
1150,end,6
806,end,6
826,end,6
843,end,6
866,end,6
888,end,6
910,end,6
934,end,6
1166,end,6
950,end,6
994,end,6
1019,end,6
1042,end,6
1064,end,6
1093,end,6
1112,end,6
1137,end,6
970,end,6
1422,start,6
140,end,6
1384,start,6
244,start,6
267,start,6
289,start,6
313,start,6
334,start,6
354,start,6
377,start,6
225,start,6
391,start,6
437,start,6
457,start,6
480,start,6
501,start,6
518,start,6
542,start,6
563,start,6
418,start,6
581,start,6
203,start,6
161,start,6
1405,start,6
0,outsider,6
1113,outsider,6
1138,outsider,6
1491,outsider,6
6,outsider,6
1150,outsider,6
181,start,6
1519,outsider,6
7,start,6
37,start,6
54,start,6
75,start,6
97,start,6
117,start,6
141,start,6
0,start,6
604,start,6
1137,outsider,6
648,start,6
1065,start,6
1094,start,6
1113,start,6
1138,start,6
1151,start,6
1167,start,6
1183,start,6
1043,start,6
1214,start,6
1246,start,6
1270,start,6
1288,start,6
1309,start,6
1332,start,6
622,start,6
1368,start,6
1231,start,6
1020,start,6
1344,start,6
995,start,6
1008,start,6
710,start,6
723,start,6
746,start,6
764,start,6
689,start,6
784,start,6
827,start,6
807,start,6
844,start,6
867,start,6
889,start,6
911,start,6
935,start,6
951,start,6
971,start,6
673,start,6
35,start,7
73,end,7
34,end,7
