value,type,lineage_ID
0,outsider,1
967,end,1
938,end,1
921,end,1
889,end,1
860,end,1
840,end,1
825,end,1
797,end,1
772,end,1
753,end,1
739,end,1
715,end,1
694,end,1
672,end,1
649,end,1
630,end,1
607,end,1
186,end,1
213,end,1
231,end,1
273,end,1
313,end,1
324,end,1
977,end,1
345,end,1
483,end,1
504,end,1
522,end,1
544,end,1
572,end,1
593,end,1
443,end,1
162,end,1
1003,end,1
1052,end,1
1448.0,rises,1
1449.0,rises,1
1450.0,rises,1
956.0,rises,1
1451.0,rises,1
957.0,rises,1
958.0,rises,1
1453.0,rises,1
959.0,rises,1
1454.0,rises,1
960.0,rises,1
1455.0,rises,1
961.0,rises,1
1456.0,rises,1
962.0,rises,1
1457.0,rises,1
963.0,rises,1
1079,end,1
1101,end,1
1126,end,1
1153,end,1
1177,end,1
1197,end,1
1025,end,1
1222,end,1
1303,end,1
1319,end,1
1356,end,1
1383,end,1
1402,end,1
1442,end,1
1243,end,1
142,end,1
1452.0,rises,1
71,end,1
608,start,1
594,start,1
573,start,1
545,start,1
523,start,1
505,start,1
484,start,1
454,start,1
346,start,1
325,start,1
314,start,1
274,start,1
232,start,1
214,start,1
187,start,1
163,start,1
143,start,1
115,end,1
116,outsider,1
314,outsider,1
346,outsider,1
35,outsider,1
142,outsider,1
631,start,1
324,outsider,1
483,outsider,1
0,start,1
36,start,1
59,start,1
72,start,1
116,start,1
443,outsider,1
650,start,1
454,outsider,1
695,start,1
673,start,1
35,end,1
58,end,1
1384,start,1
1357,start,1
1320,start,1
1304,start,1
1244,start,1
1223,start,1
1198,start,1
1178,start,1
1154,start,1
1127,start,1
1102,start,1
1080,start,1
1403,start,1
1026,start,1
1053,start,1
740,start,1
773,start,1
798,start,1
826,start,1
841,start,1
754,start,1
890,start,1
1004,start,1
861,start,1
978,start,1
969,start,1
716,start,1
939,start,1
922,start,1
766,end,2
493,end,2
519,end,2
567,end,2
598,end,2
632,end,2
449,end,2
677,end,2
689,end,2
720,end,2
743,end,2
476,end,2
554,end,2
959,end,2
819,end,2
840,end,2
857,end,2
884,end,2
909,end,2
937,end,2
1002,end,2
1028,end,2
1058,end,2
1081,end,2
1100,end,2
1124,end,2
1146,end,2
1169,end,2
793,end,2
433,end,2
73,end,2
395,end,2
2360,start,2
1186,end,2
2382,start,2
2403,start,2
2427,start,2
2445,start,2
2466,start,2
2492,start,2
